1134,1532043477.753273,1532043477753273124,1533665909308129309,103.890000
1135,1532043477.989860,1532043477989860386,1533665909550593217,103.790000
1136,1532043478.230906,1532043478230905872,1533665909754515244,103.730000
1137,1532043478.436196,1532043478436195910,1533665910018085330,103.740000
1138,1532043478.697226,1532043478697225576,1533665910231624478,103.570000
1139,1532043478.913106,1532043478913105813,1533665910495146970,103.240000
1140,1532043479.175208,1532043479175208083,1533665910746567159,102.840000
1141,1532043479.428184,1532043479428183540,1533665911013105408,102.130000
1142,1532043479.692289,1532043479692289066,1533665911204327130,101.470000
1143,1532043479.884902,1532043479884901776,1533665911438851884,100.630000
1144,1532043480.121029,1532043480121029456,1533665911673107232,99.900000
1145,1532043480.354878,1532043480354878233,1533665911926621480,99.190000
1146,1532043480.607671,1532043480607670427,1533665912201908377,98.770000
1147,1532043480.881327,1532043480881327469,1533665912449206683,98.250000
1148,1532043481.130646,1532043481130646363,1533665912696805133,97.440000
1149,1532043481.376759,1532043481376758838,1533665912943334778,96.280000
1150,1532043481.623657,1532043481623656590,1533665913159526159,95.270000
1151,1532043481.839878,1532043481839877914,1533665913396263201,94.650000
1152,1532043482.078097,1532043482078096850,1533665913635094636,94.390000
1153,1532043482.317287,1532043482317286759,1533665913899325699,94.180000
1154,1532043482.580865,1532043482580864864,1533665914173897237,94.160000
1155,1532043482.855976,1532043482855975820,1533665914420346391,94.330000
1156,1532043483.101731,1532043483101730600,1533665914636617722,94.770000
1157,1532043483.318208,1532043483318208147,1533665914916915570,95.940000
1158,1532043483.597314,1532043483597313745,1533665915129717859,97.000000
1159,1532043483.809524,1532043483809524332,1533665915339407047,98.010000
1160,1532043484.021121,1532043484021120842,1533665915555424037,98.910000
1161,1532043484.237146,1532043484237146102,1533665915835842201,99.490000
1162,1532043484.516411,1532043484516411027,1533665916085710782,99.630000
1163,1532043484.767306,1532043484767306268,1533665916314873044,99.820000
1164,1532043484.994845,1532043484994844733,1533665916527354907,100.100000
1165,1532043485.209169,1532043485209168816,1533665916756555007,100.440000
1166,1532043485.436145,1532043485436145267,1533665917008942375,101.080000
1168,1532043485.957540,1532043485957540058,1533665917280672381,102.110000
1168,1532043485.957540,1532043485957540058,1533665917487323082,102.850000
1169,1532043486.167334,1532043486167333662,1533665917724911576,103.370000
1170,1532043486.404907,1532043486404907513,1533665917994718817,103.740000
1171,1532043486.674137,1532043486674136924,1533665918232508764,104.230000
1172,1532043486.912215,1532043486912214902,1533665918493501908,105.060000
1173,1532043487.174870,1532043487174869682,1533665918742223941,105.950000
1174,1532043487.422572,1532043487422571622,1533665919004689653,106.600000
1175,1532043487.686429,1532043487686428541,1533665919230249724,106.860000
1176,1532043487.905179,1532043487905178944,1533665919440379275,106.950000
1177,1532043488.122071,1532043488122071177,1533665919703655282,107.000000
1178,1532043488.384045,1532043488384045000,1533665919921806372,107.020000
